timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_type
714.005,79,12,96,9392,4.14911413192749,3.162280321121216,0.018371578,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
718.967,80,11,88,9480,4.160336494445801,3.1582725048065186,0.0109350495,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
733.302,81,27,216,9696,4.134007453918457,3.1623880863189697,0.016398288,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
742.075,82,16,128,9824,4.143043518066406,3.138604164123535,0.014448328,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
749.997,83,16,128,9952,4.1200666427612305,3.136068820953369,0.012754077,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
755.435,84,10,80,10000,4.102138519287109,3.1623072624206543,0.018411506,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
762.522,85,13,104,10000,4.070103168487549,3.0863537788391113,0.020403534,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
767.156,86,8,64,10000,4.126011848449707,3.169006824493408,0.015628006,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
773.742,87,12,96,10000,4.101376533508301,3.0716848373413086,0.024054065,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
777.805,88,7,56,10000,4.049981594085693,3.052809000015259,0.019100979,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
781.344,89,8,64,10000,4.071788787841797,3.0702590942382812,0.014355913,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
790.614,90,17,136,10000,4.06394100189209,3.0932016372680664,0.018531544,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
795.682,91,9,72,10000,4.053990364074707,3.0552616119384766,0.012834894,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
801.84,92,11,88,10000,4.051154136657715,3.1173629760742188,0.017969068,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
809.067,93,13,104,10000,4.031933784484863,3.048579692840576,0.023875903,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
815.489,94,14,112,10000,4.0355000495910645,3.0728464126586914,0.0145596415,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
824.418,95,17,136,10000,4.032249450683594,3.0349011421203613,0.020829132,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
831.201,96,12,96,10000,4.017694473266602,3.0790109634399414,0.0153774675,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
840.376,97,17,136,10000,4.034099578857422,3.058523178100586,0.0152308475,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
845.804,98,12,96,10000,4.065485954284668,3.0529532432556152,0.01981629,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
854.124,99,15,120,10000,4.011295795440674,3.0521981716156006,0.026771672,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,,,,,0.7,pure_mcts
860.269,100,11,88,10000,4.0411176681518555,3.0809526443481445,0.028700866,0.1316872427983539,0.0002633744855967078,0.0,0.0,5,0.6,6,4,0,0.7,pure_mcts
